ecephys_unit_id,time_to_first_spike_fl
950989308,0.162
950989304,0.101
950989300,0.091
950989296,0.081
950989244,0.095
950989374,0.118
950989370,0.079
950989364,0.1
950989359,0.093
950990300,0.105
950989355,0.112
950989351,0.107
950989414,0.049
950989410,0.101
950989403,0.107
950989399,0.095
950989391,0.099
950989387,0.102
950989383,0.095
950989379,0.135
950989438,0.072
950989443,0.191
950989472,0.092
950989468,
950989464,
950989456,0.051
950989452,0.048
950989447,0.042
950990316,
950989489,0.195
950989480,0.128
950989475,0.073
950990498,0.079
950990312,0.074
950989493,0.046
950990308,0.152
950990304,0.044
950989484,0.118
950989460,
950989509,0.059
950989505,0.059
950989501,
950989496,0.059
950990450,
950990320,
950989513,
950989526,0.137
950989521,0.057
950990329,
950989539,
950989535,0.078
950990452,
950990325,
950989531,0.062
950989517,0.055
950989553,
950989550,0.166
950989547,0.049
950989561,0.046
950989558,0.07
950989544,0.059
950989571,0.047
950990337,0.037
950990333,0.103
950989568,0.061
950989565,0.061
950990341,
950989578,0.035
950989574,0.051
950989586,0.065
950989603,0.053
950989598,0.046
950989594,0.076
950989656,0.057
950989648,0.061
950989626,0.109
950989623,0.161
950989619,0.045
950989616,0.057
950989590,0.058
950989582,0.06
950989611,0.066
950989660,0.045
950989652,0.053
950989638,
950989634,0.137
950989607,0.053
950989668,0.142
950989664,0.065
950989708,0.034
950989704,0.156
950990455,
950990347,
950989700,0.073
950989697,0.038
950989693,0.08
950989689,0.051
950989684,0.064
950989680,0.058
950989676,0.05
950989672,0.195
950989742,
950989739,0.121
950989735,0.098
950989727,0.071
950989724,0.059
950989720,0.06
950989715,0.055
950989759,0.078
950989712,0.048
950990351,0.057
950989772,0.039
950989768,
950989764,0.054
950989849,0.06
950989755,0.069
950989751,0.06
950989747,0.08
950989800,0.113
950989794,0.045
950989789,0.098
950989785,0.075
950990458,
950990363,0.072
950990355,0.091
950989780,0.095
950989776,0.093
950990359,0.063
950989843,
950989839,0.188
950989834,0.093
950989829,0.035
950989824,0.192
950989820,0.061
950989814,0.073
950990367,
950989867,0.118
950989977,0.06
950989913,0.041
950989855,0.198
950990370,0.034
950989888,0.115
950989933,0.046
950989926,0.046
950989883,0.177
950990378,0.082
950990374,0.057
950989983,0.06
950989952,0.127
950989946,0.05
950989940,0.046
950989902,0.045
950990387,0.04
950990018,
950990013,0.046
950990009,0.048
950990461,
950990383,
950990005,0.053
950989998,
950990043,0.192
950990039,0.049
950990030,0.053
950990026,0.05
950990022,0.045
950990466,
950990391,
950990055,0.19
950990051,0.057
950990047,0.05
950990414,0.193
950990086,
950990082,
950990078,
950990071,0.054
950990418,
950990135,0.049
950990101,0.062
950990097,0.038
950990093,0.045
950990470,
950990423,0.185
950990131,0.06
950990127,0.197
950990148,0.045
950990140,0.047
950990114,0.041
950990110,0.191
950990506,
950990474,
950990431,
950990427,
950990438,
950990435,0.039
950990144,0.061
950990169,0.113
950990165,
950990161,
950990191,0.04
950990187,0.037
950990513,
950990502,
950990440,
950990195,0.036
950990173,0.041
950990444,
950990446,0.18
950990442,
950990220,
950990203,
950990199,
950990181,0.038
950990177,0.04
950990216,
950990212,
950990207,
950990229,0.116
950990580,0.094
950990564,0.145
950990559,0.13
950990555,0.12
950990551,0.062
950990547,0.113
950990543,0.093
950990539,0.088
950990592,0.087
950990583,0.121
950990572,0.082
950990568,0.099
950990588,0.093
950990596,0.136
950990600,0.075
950990608,0.048
950990617,0.081
950990674,0.091
950990670,0.072
950990689,0.124
950992131,0.118
950990693,0.114
950990697,0.09
950990701,0.078
950990711,0.079
950990719,0.076
950990744,0.071
950990740,0.079
950990732,0.122
950990728,0.101
950990748,0.089
950990759,0.091
950990763,0.084
950990792,
950990788,0.097
950990784,0.098
950990808,0.086
950990804,0.087
950990796,0.115
950992106,0.042
950991985,0.156
950990824,0.11
950990820,0.07
950990816,0.049
950990812,0.094
950990827,0.085
950990839,0.144
950990835,0.091
950990831,0.081
950990863,0.104
950990859,0.09
950990855,0.101
950990851,0.075
950990847,0.1
950990896,0.096
950990894,0.039
950990891,0.099
950990883,0.07
950990879,
950990867,0.057
950991037,0.083
950990994,0.044
950990959,0.082
950990955,0.075
950990942,0.081
950990938,0.069
950990875,0.088
950990921,0.099
950990917,0.091
950990913,0.081
950990909,0.07
950990905,0.121
950990870,0.105
950991009,0.131
950990950,0.099
950992022,0.07
950990985,0.081
950990980,0.092
950992149,0.109
950991997,0.193
950990972,0.051
950991041,0.083
950991017,0.103
950991012,0.066
950992003,0.044
950991005,
950991001,0.068
950990990,0.044
950992112,
950992018,0.052
950992013,0.062
950992009,0.189
950991033,0.068
950991020,0.099
950991049,0.071
950991045,0.08
950991065,0.086
950991077,0.077
950991069,0.09
950991086,0.096
950991098,0.048
950991103,
950991107,0.038
950992026,
950991144,
950991124,
950991120,0.167
950991116,
950991140,
950991136,0.09
950991132,
950991128,0.062
950991159,0.074
950991152,0.197
950991224,
950991185,0.175
950991179,0.061
950991172,0.072
950991165,0.079
950991218,0.069
950991199,0.155
950991231,0.064
950991210,0.081
950991251,
950991244,
950992030,0.102
950991272,
950991257,0.066
950991266,0.091
950991297,0.035
950991291,0.043
950991261,0.061
950991284,0.076
950991278,0.064
950991317,0.052
950991314,0.056
950991340,0.062
950991323,0.082
950991309,0.07
950991302,0.067
950991373,0.056
950991365,0.037
950991356,0.056
950991349,0.064
950991331,0.068
950991378,0.054
950991424,0.054
950992034,0.062
950991418,0.053
950991411,0.068
950991404,0.061
950991398,0.054
950991391,0.049
950991446,0.08
950991440,0.048
950991619,0.056
950991607,0.049
950991477,0.054
950991431,0.073
950991460,0.059
950991453,0.063
950991570,0.053
950991546,0.07
950991537,0.07
950991527,0.072
950991508,0.173
950991493,0.052
950991485,0.048
950991468,
950992047,0.095
950992041,0.07
950991598,0.069
950991589,0.05
950991580,
950991648,0.11
950991642,0.061
950991636,0.057
950991631,0.064
950991625,0.063
950992118,0.054
950991675,0.049
950991614,0.057
950991683,
950991668,0.05
950991661,0.118
950991729,
950991705,0.058
950991699,0.063
950991692,0.109
950991774,0.035
950991757,0.174
950991751,0.075
950991745,0.143
950991800,
950991793,0.185
950991786,
950991780,0.055
950992065,
950992059,0.047
950991813,
950991733,0.171
950992124,
950991826,0.061
950991853,0.091
950992075,
950991860,0.043
950991833,0.178
950991919,0.054
950991887,
950991908,
950991880,0.053
950991874,0.056
950991866,0.068
950991899,0.043
950991894,0.036
950992087,
950992081,
950991914,0.031
950992093,
950991933,0.09
950992101,
950991952,
950992295,0.139
950992289,
950992274,0.081
950992268,
950992256,0.077
950992249,0.131
950992243,0.097
950992237,0.107
950992346,0.105
950992331,0.105
950992325,0.136
950992317,0.091
950992412,0.129
950992389,0.085
950992382,0.069
950992375,0.054
950992368,0.077
950992360,0.108
950992354,
950995626,0.111
950992404,0.083
950995618,0.101
950992449,0.107
950992397,0.035
950992339,0.087
950995632,0.087
950992442,0.1
950992436,0.107
950992429,0.129
950992419,0.084
950995655,0.092
950992455,0.101
950992481,0.1
950992475,0.103
950992461,
950995646,0.121
950995640,0.148
950992470,0.074
950992509,0.107
950992501,0.109
950992487,0.104
950992494,0.117
950992538,0.128
950992534,0.097
950992515,0.132
950995675,0.059
950992558,0.085
950992551,0.11
950992544,0.11
950992528,0.075
950995665,0.062
950992581,0.127
950992575,0.13
950992570,0.11
950992565,
950992619,0.115
950992608,0.071
950995685,
950992603,0.062
950992597,0.064
950992592,0.088
950992587,0.068
950992643,0.047
950992631,0.076
950992625,0.07
950992656,0.061
950992667,0.051
950995696,0.07
950992675,0.078
950992661,0.114
950995784,0.131
950995726,0.099
950995716,0.104
950992710,0.135
950996659,0.149
950995707,
950992739,
950995773,0.099
950995762,0.043
950995795,0.184
950992734,0.098
950995831,0.146
950995824,0.172
950995748,
950995736,
950992779,0.117
950992772,0.138
950992758,0.134
950995814,0.069
950995804,
950992751,0.095
950992745,
950992806,0.125
950995841,0.055
950992812,
950995851,0.177
950992829,
950992843,
950992859,0.071
950992835,
950992875,0.082
950992870,0.114
950996418,
950995891,0.169
950995880,
950992926,0.123
950996577,
950995871,0.079
950992921,0.119
950992908,0.151
950992903,0.087
950992897,
950993000,0.165
950992943,0.183
950995909,
950995899,
950992974,0.1
950992966,0.093
950992961,
950992954,0.094
950996595,0.106
950996518,
950995942,
950995936,
950993038,
950993022,
950993017,0.082
950993033,0.169
950996677,0.091
950996605,0.199
950995952,0.178
950995920,0.096
950993079,
950993124,0.048
950993120,0.1
950992970,0.064
950993110,0.069
950993104,0.123
950996530,0.092
950996456,0.137
950996444,0.107
950995970,0.078
950995960,0.091
950993144,0.099
950993140,
950993134,
950993130,0.085
950993085,0.109
950995979,0.046
950993150,0.087
950995994,
950993166,0.148
950993155,0.116
950996669,
950996613,0.117
950996030,
950993184,
950996018,0.037
950996006,0.142
950993172,
950993225,0.103
950993215,0.081
950993210,
950993204,0.051
950993199,0.097
950993194,0.086
950993236,0.116
950993219,
950996059,
950993253,
950993276,0.062
950993264,0.144
950993287,0.087
950993282,0.04
950993314,0.079
950993308,0.124
950993304,0.06
950993293,0.085
950993338,0.137
950993298,0.094
950993375,0.07
950993326,0.091
950993319,0.09
950993412,0.094
950993357,0.098
950993343,0.075
950993400,0.101
950993393,0.077
950993387,0.083
950993370,0.089
950993351,0.119
950993418,0.1
950993521,0.095
950993540,0.101
950993545,
950993561,0.077
950993550,0.08
950996085,
950993571,
950993567,0.058
950993602,0.105
950993650,0.087
950996624,0.093
950993655,0.098
950993674,0.134
950993659,0.104
950993682,0.101
950993744,0.079
950993692,0.071
950996093,0.107
950993765,0.089
950994027,0.072
950993939,0.157
950993802,
950993796,0.086
950993720,0.115
950993715,0.058
950993708,0.057
950993790,
950993778,0.089
950993772,0.08
950993899,0.067
950993894,0.066
950993889,0.074
950993733,0.088
950996129,0.131
950996117,0.145
950993986,0.101
950993872,
950993865,0.099
950993857,0.058
950993851,
950993843,0.127
950993836,0.073
950993829,0.076
950993822,0.065
950993754,0.085
950993749,0.13
950993697,0.057
950996634,0.087
950996166,
950994033,0.078
950994014,0.072
950996158,
950996146,
950994060,0.065
950993973,0.133
950993928,
950993922,0.058
950996550,0.098
950994098,0.077
950994009,0.101
950994002,0.086
950993995,0.156
950994053,0.048
950993979,0.103
950993917,0.042
950993911,0.078
950996187,
950994111,0.081
950994083,0.1
950994126,
950994104,0.09
950994090,0.117
950996211,0.056
950994134,0.052
950994119,0.086
950994141,0.077
950996200,0.096
950994175,0.134
950994194,0.069
950994218,0.062
950994211,0.071
950994233,0.077
950994226,
950994239,0.149
950994246,0.073
950996222,0.072
950994273,0.079
950994268,0.06
950994260,0.157
950994305,0.07
950996642,0.069
950994300,0.067
950994294,0.065
950994287,0.152
950994280,0.101
950996230,
950994345,0.069
950994336,0.068
950994327,0.055
950994319,0.072
950994311,0.063
950994440,0.117
950994369,0.135
950994362,0.06
950994354,0.058
950996252,
950994462,0.177
950994428,0.08
950994418,0.068
950996242,0.126
950994409,
950994401,0.078
950994507,0.062
950996261,0.058
950994499,0.14
950994490,0.065
950994483,0.058
950994472,0.051
950994537,0.058
950994528,
950994520,0.068
950994513,
950994591,0.083
950994571,0.096
950994564,0.031
950994555,0.061
950994615,0.058
950994609,0.096
950994596,0.098
950996651,0.11
950994689,0.046
950994681,0.036
950994622,0.103
950994602,0.141
950994672,0.059
950994667,0.04
950994637,0.054
950994629,0.085
950994701,
950994695,0.064
950994736,
950994714,0.035
950994707,0.11
950994729,0.07
950994722,0.093
950994769,0.052
950994758,0.044
950994743,0.068
950994763,0.045
950994750,0.068
950994829,0.064
950994820,0.073
950994797,0.067
950994784,
950994777,0.047
950996271,0.166
950994899,0.055
950994887,0.153
950994877,
950994864,0.053
950994851,0.107
950994840,0.054
950994949,0.05
950994940,0.064
950994929,0.062
950994911,0.057
950996302,0.113
950996292,0.106
950994989,0.099
950994979,0.079
950994970,0.037
950996282,0.058
950994959,0.102
950994921,0.098
950996320,0.105
950995026,0.124
950995018,0.055
950996311,0.059
950994999,0.121
950995083,0.089
950995071,0.078
950995062,0.188
950995053,0.063
950995044,0.038
950995036,0.056
950995129,0.095
950995120,
950995109,0.06
950995097,0.056
950996499,0.054
950996329,0.057
950995176,0.051
950995165,0.058
950995157,0.059
950995138,0.062
950996342,0.113
950996336,0.072
950995253,
950995228,
950995218,0.056
950995302,0.046
950995206,0.05
950995196,0.056
950995187,0.053
950995275,0.061
950996376,
950996365,
950996354,0.06
950995344,
950995385,0.055
950995364,0.059
950995331,0.056
950995317,0.053
950995264,0.057
950995437,0.058
950995405,0.054
950995395,0.046
950995375,0.046
950995355,0.062
950996387,0.055
950995415,0.188
950995443,0.058
950996397,
950995549,0.095
950995541,0.064
950995531,0.072
950995492,0.061
950996408,0.077
950996510,0.098
950995558,
950996754,0.16
950996742,0.09
950996771,
950996851,
950996815,0.096
950996805,0.08
950996788,0.197
950996863,0.116
950996795,0.102
950996899,0.087
950996871,0.044
950996952,0.164
950996941,
950996909,
950996889,0.067
950996973,0.104
950996962,0.083
951000648,0.127
950997017,
950996995,0.059
950996984,0.12
950997062,0.082
950997051,0.128
950997041,0.041
950997029,0.085
950997091,0.046
950997101,0.05
950997122,
950997113,0.102
950997140,0.041
950997160,0.1
950997149,0.051
950997180,0.092
950997170,0.068
950997232,0.045
950997222,0.08
950997212,
950997192,0.06
950997254,0.154
951000664,
951000656,
950997241,0.105
950997271,0.081
950997261,0.058
950997329,0.132
950997338,0.05
950997350,0.042
950997359,0.169
950997453,0.1
951000673,
950997511,0.155
950997529,0.123
950997500,0.112
950997646,
950997609,
950997569,0.1
950997553,0.081
950997702,
951000683,0.122
950997674,0.107
950997666,0.141
951000972,
951000938,
951000915,
951000713,
951000702,0.098
950997720,
950997623,0.088
951000694,
950997712,0.034
950997683,0.088
950997742,0.049
950997735,0.067
950997727,0.138
950997758,0.096
950997791,0.096
950997750,0.142
951000723,0.099
950997780,0.065
950997770,0.12
950997841,0.089
950997833,0.133
950997823,0.105
950997812,0.093
950997899,0.085
950997888,0.097
950997861,0.111
950997927,0.107
950997937,0.092
950998056,0.078
950998153,0.074
950998142,0.105
950998132,0.103
950998176,0.058
950998225,0.1
951000742,0.144
951000753,
950998339,
950998319,0.096
950998283,0.085
950998271,0.1
950998364,0.125
950998416,0.077
951000768,
950998391,0.098
950998372,0.082
951000986,0.132
951000947,0.051
950998474,0.108
950998459,0.097
950998448,0.165
950998439,0.076
950998402,0.034
950998619,0.072
950998593,0.086
950998582,0.079
951000778,
950998559,0.073
950998549,0.042
950998537,0.069
950998526,0.128
950998884,0.114
950998872,0.144
950998734,0.089
950998720,0.032
950998706,0.046
950998691,0.11
950998679,0.063
950998572,0.101
950998629,
950998821,0.093
950998810,0.096
950998801,0.096
950998788,0.042
950998779,0.088
950998648,0.103
950998860,0.083
950998936,0.09
950998981,0.054
950999065,0.038
950999043,0.109
950999033,
950999084,0.034
950999073,0.159
950999128,0.069
950999117,0.11
950999104,0.072
950999096,0.049
950999186,0.134
950999175,0.047
951000825,
951000804,0.072
950999208,0.107
950999163,
950999197,0.079
950999230,0.1
950999220,0.119
950999297,0.146
950999282,
950999265,0.055
950999253,0.063
950999240,0.096
950999322,0.062
950999311,0.145
950999346,0.108
950999334,0.139
950999422,0.097
950999410,0.109
950999397,0.062
950999371,0.046
950999463,0.082
950999449,0.054
950999435,0.11
950999359,0.13
950999571,0.05
951000863,0.11
950999543,
950999529,0.091
950999684,0.066
951000875,0.108
950999655,0.054
950999640,0.079
950999627,0.1
950999612,0.089
950999730,0.119
950999721,0.068
950999582,0.061
950999702,0.069
950999791,0.063
950999781,0.122
950999772,0.087
950999762,0.096
951000850,
951000839,0.1
950999890,0.1
950999867,0.061
950999751,0.095
950999473,
951000961,
950999842,0.147
950999829,0.141
950999817,0.124
950999805,0.066
950999930,0.147
950999902,0.093
951000096,0.145
951000001,0.131
950999990,0.128
950999981,0.104
950999971,0.118
950999958,0.131
950999945,0.077
951000104,0.062
951000077,0.171
951000045,
951000024,0.152
951000013,0.103
951000886,0.124
951000114,0.162
951000178,0.137
951000167,0.053
951000156,
951000146,0.061
951000135,0.095
951000202,0.153
951000214,0.192
951000191,0.066
951000228,0.069
951000902,0.115
951000313,0.061
951000303,0.061
951000293,0.055
951000386,0.063
951000376,0.047
951000354,0.064
951000344,0.05
951000335,0.063
951000411,0.053
951000398,0.073
951000470,0.075
951000449,0.057
951000421,0.067
951000491,0.065
951000459,0.147
951000481,0.059
951000535,0.103
951000549,0.135
951000586,0.076
951012270,0.09
951012381,0.096
951012317,0.08
951012296,0.084
951012417,0.098
951012435,0.05
951012453,0.125
951012472,0.067
951012513,0.076
951012491,0.12
951012544,0.106
951012530,0.106
951012578,0.052
951012560,0.084
951017702,0.059
951017689,0.132
951012612,0.087
951012658,0.06
951012643,
951012685,0.09
951012702,0.096
951012717,0.086
951017715,0.14
951012858,
951012831,0.094
951013000,0.123
951012979,0.056
951012915,0.114
951013058,
951013149,0.087
951013181,0.093
951013166,0.115
951017727,0.156
951013286,0.08
951013268,0.098
951013231,0.084
951013504,0.099
951013338,0.072
951013308,0.106
951013592,0.091
951013457,0.073
951013517,0.125
951013381,0.101
951013359,0.084
951013578,0.093
951013534,0.088
951013627,0.07
951013615,0.093
951013605,0.09
951013651,0.08
951013640,0.089
951013702,0.116
951013687,0.108
951013673,0.12
951013730,0.086
951013717,0.103
951013797,0.097
951013772,0.087
951013758,0.079
951013745,0.161
951017753,0.1
951013843,0.109
951013828,0.135
951013812,0.116
951013899,0.103
951013886,0.094
951013874,0.109
951013860,0.154
951013784,0.095
951014012,0.109
951013969,0.119
951014144,0.096
951013924,0.102
951014097,0.109
951014081,0.134
951014058,0.082
951014042,0.094
951013911,0.098
951014026,0.101
951014236,0.109
951014173,0.061
951014155,0.105
951017764,0.115
951014126,0.086
951014111,0.098
951014337,0.108
951014288,
951014275,0.05
951014261,
951014247,0.122
951014192,0.093
951017787,
951017778,
951014501,0.117
951014488,
951014475,0.107
951014460,0.09
951014442,
951014427,0.127
951014412,0.115
951014399,0.098
951014386,
951014375,0.128
951017814,
951017801,0.109
951014592,0.096
951014577,0.099
951014563,0.079
951014550,0.122
951014539,0.094
951014527,0.083
951014512,
951014649,0.132
951014642,0.062
951014793,0.114
951014616,0.122
951014604,0.048
951017824,0.165
951014931,0.094
951014781,
951014770,0.093
951014744,0.119
951014731,0.113
951014719,0.058
951014706,0.094
951014691,0.102
951014678,0.064
951014629,0.061
951014847,0.143
951014833,0.094
951014809,0.075
951014998,0.194
951014983,0.089
951014888,0.125
951014872,0.153
951014859,0.052
951014823,0.064
951015055,0.159
951015045,0.069
951015033,0.128
951015010,0.044
951017836,0.118
951015077,0.107
951015065,0.069
951018194,
951018183,
951018050,0.082
951018014,
951018001,
951017991,
951017980,
951017944,
951017909,
951017892,0.053
951017876,0.086
951017863,0.068
951017850,0.157
951015492,0.128
951015331,0.105
951015238,0.171
951015173,
951015148,0.126
951015122,0.061
951015100,
951015088,
951015159,0.05
951015368,0.062
951015343,0.049
951017926,
951015225,
951015212,
951015381,0.041
951018208,0.158
951015354,0.081
951015479,0.098
951015427,0.086
951015409,
951015393,0.06
951015518,0.12
951015506,0.106
951015548,0.081
951015534,0.096
951015585,0.1
951015573,
951015598,
951015763,0.093
951015740,0.103
951015731,0.09
951015717,0.151
951015704,0.098
951015643,0.161
951015628,0.134
951015822,0.131
951015805,0.094
951015789,0.085
951015774,0.113
951015896,0.052
951015881,0.081
951015869,0.097
951015854,0.123
951015839,0.107
951015908,0.086
951015942,0.114
951016013,0.131
951015988,0.059
951015972,0.096
951015956,0.096
951016061,0.113
951016040,0.095
951016023,0.083
951016001,0.153
951016101,
951016090,0.085
951018265,0.114
951018254,0.063
951018058,
951016153,
951016133,0.18
951016120,0.101
951018074,0.109
951016229,0.145
951016214,
951016201,
951016188,0.106
951018065,0.106
951016168,0.066
951016271,0.118
951016257,0.088
951018092,0.191
951016346,0.124
951016325,0.049
951016286,
951018219,
951018083,0.079
951016303,0.07
951018241,0.114
951018231,0.082
951018110,0.096
951016491,0.043
951016435,0.103
951016414,0.095
951016399,0.061
951016382,0.118
951016366,0.074
951018276,0.061
951018120,
951018100,0.06
951016559,
951016540,0.07
951016526,
951016508,0.067
951016613,0.123
951016786,0.146
951016708,0.086
951016603,0.113
951016591,0.095
951016577,0.09
951018288,0.076
951016694,0.079
951016679,0.088
951016662,0.083
951016626,0.094
951016998,0.081
951016740,0.078
951016650,0.075
951016638,0.06
951018135,0.1
951016841,0.066
951016958,0.181
951016771,0.085
951016756,0.08
951016725,0.088
951018127,0.1
951017015,0.122
951016926,
951016910,0.166
951016895,0.059
951016883,0.086
951016869,0.139
951016826,0.079
951016815,0.097
951016801,0.094
951016855,0.048
951016983,0.064
951016969,0.061
951017068,0.069
951017055,0.102
951017043,0.151
951017029,0.165
951017084,0.111
951017120,0.089
951018151,0.11
951017201,0.068
951017187,0.042
951017167,0.085
951017151,0.199
951017287,0.081
951017273,0.059
951017247,0.089
951017230,0.076
951017215,0.089
951017299,0.075
951017332,0.065
951017321,0.062
951017311,0.093
951017416,0.097
951017343,0.091
951018312,
951018301,0.152
951018160,
951017399,0.082
951017376,
951017366,0.177
951017467,0.098
951017353,0.046
951017481,0.119
951017432,0.057
951017506,0.133
951017535,0.056
951017566,0.087
951018167,0.09
951017598,0.111
951017582,
951018480,0.094
951018445,
951018435,0.099
951018423,0.131
951018411,0.07
951018527,0.077
951018515,0.096
951018559,0.103
951018547,0.107
951018536,0.098
951018571,0.1
951018581,0.083
951018637,0.069
951018627,0.13
951018615,0.097
951018674,0.087
951018664,0.087
951018656,0.12
951018708,0.139
951018695,0.075
951022555,0.116
951022545,0.132
951018717,0.09
951018726,0.074
951018761,0.1
951018770,0.109
951018788,0.105
951022578,0.102
951018814,0.085
951018799,0.126
951022589,0.043
951018841,0.065
951018893,0.071
951018852,0.092
951018832,0.073
951018931,0.07
951018922,0.107
951018872,0.072
951018863,0.043
951018883,0.195
951018947,0.039
951019043,0.1
951019012,0.141
951018996,0.071
951019053,
951019122,0.131
951019075,0.105
951023234,
951022746,0.2
951022736,
951022726,
951022714,
951019157,
951019170,0.069
951019199,0.098
951019449,0.093
951019436,0.091
951019485,0.109
951019474,0.072
951019626,0.048
951019509,0.163
951019591,0.108
951019686,0.137
951019641,0.119
951019562,0.177
951019845,0.095
951019867,0.058
951019835,0.106
951023314,
951023273,0.045
951022803,0.147
951019810,0.09
951019782,0.105
951019771,0.125
951019758,0.077
951019746,0.031
951022871,0.087
951019908,0.143
951019894,0.16
951019877,0.161
951019823,0.082
951022862,0.15
951022851,0.053
951022839,
951020033,
951020013,0.103
951020004,0.175
951019979,0.048
951019967,0.138
951020065,0.069
951019956,0.145
951019945,0.135
951019934,0.156
951020182,0.149
951020158,0.114
951020076,0.086
951020146,0.074
951020135,0.125
951020120,0.114
951020105,0.131
951023324,0.114
951020023,0.085
951020244,0.119
951020232,0.115
951020211,0.084
951020200,0.086
951020191,0.102
951020170,0.109
951020307,0.102
951020296,0.14
951022901,0.133
951022893,0.14
951022882,0.114
951020379,0.112
951020284,0.112
951020271,
951020258,0.09
951020220,
951020093,0.08
951022911,0.115
951020480,0.073
951020469,0.087
951020459,0.101
951020447,
951020424,0.077
951020403,0.061
951020436,0.098
951020368,0.176
951020359,0.081
951020492,0.09
951020556,0.137
951020537,0.098
951020524,0.104
951020502,0.149
951020589,0.089
951020578,0.051
951020569,0.088
951020546,0.134
951020653,0.116
951020641,0.091
951020628,0.114
951020615,0.068
951020601,0.096
951022942,0.129
951020696,0.094
951020686,0.069
951020674,0.056
951020720,0.055
951020710,0.085
951020743,0.067
951020775,0.066
951020791,0.058
951022983,0.194
951020986,0.081
951020958,0.083
951020930,0.066
951020913,0.125
951020899,0.086
951020855,0.07
951021032,0.091
951021015,0.034
951021005,0.068
951020995,0.138
951021040,0.161
951022993,0.134
951021046,0.061
951021104,0.14
951023007,0.075
951021077,0.055
951021061,0.087
951023018,0.168
951021124,
951021114,0.087
951021179,0.102
951021170,
951021161,0.072
951021206,0.1
951021227,0.088
951021218,
951021194,0.075
951023030,
951021284,0.108
951021273,0.138
951021265,0.105
951021254,0.091
951021245,0.096
951021237,0.094
951023348,0.07
951021330,0.083
951021323,0.134
951021314,0.127
951021307,0.112
951021300,
951021354,0.041
951021345,0.093
951021337,0.112
951021402,0.092
951021387,0.076
951021377,0.096
951021363,0.051
951021450,0.088
951021429,
951021423,0.112
951023040,0.13
951021507,0.061
951021498,
951021469,0.086
951021459,0.136
951021583,0.084
951021553,0.057
951021543,0.057
951021675,
951021523,0.073
951021516,0.13
951021725,0.132
951021642,0.104
951021632,0.099
951021619,0.12
951021607,0.059
951021594,0.083
951021575,
951021564,0.053
951021705,0.071
951021654,0.06
951021532,0.099
951023050,0.071
951021743,0.066
951021736,0.063
951021716,0.07
951021665,0.09
951021696,0.08
951021687,0.098
951023293,0.091
951021802,
951021787,0.134
951021774,
951021761,0.082
951021752,0.108
951021843,0.083
951021865,0.07
951023070,
951021884,0.057
951021854,0.049
951021835,0.063
951021824,0.094
951021813,0.068
951023081,0.06
951023059,0.068
951021905,0.11
951021894,0.121
951023101,0.049
951023091,0.088
951021915,0.1
951021875,0.078
951021937,0.124
951021983,0.073
951021971,0.096
951021959,0.087
951023112,0.093
951022065,0.105
951022014,0.097
951022133,0.103
951022121,0.084
951022107,0.047
951022079,0.078
951022171,0.083
951022146,0.081
951022093,0.08
951022233,0.124
951022207,0.075
951023122,0.054
951022185,0.158
951023134,0.084
951022257,0.104
951022246,0.153
951022300,0.12
951022287,0.123
951022276,0.075
951023144,0.135
951022321,
951022309,0.076
951023155,
951022361,0.114
951022350,0.1
951022332,0.11
951022384,0.108
951022373,0.093
951023692,0.089
951023621,0.131
951023611,0.071
951023600,0.073
951023579,0.074
951023568,0.08
951023530,0.08
951023520,0.096
951023511,0.131
951023497,0.079
951023711,0.067
951023701,0.089
951023680,
951023670,
951023661,0.112
951023650,0.076
951023641,0.062
951023720,0.114
951023783,0.069
951023805,0.101
951023795,0.078
951023775,0.088
951023764,0.069
951023752,0.065
951023741,0.081
951023815,0.103
951023893,0.062
951023882,0.056
951023863,0.065
951023854,
951023835,0.085
951023826,0.076
951023915,0.068
951023904,0.06
951023874,0.077
951028179,0.065
951023950,0.127
951023937,0.104
951023927,0.063
951023984,0.055
951023974,0.08
951023962,0.082
951024007,0.072
951023998,0.078
951024042,0.093
951024054,0.06
951024109,0.06
951024096,0.086
951024089,0.069
951024067,0.074
951024127,0.07
951024119,0.069
951024145,0.06
951024136,0.063
951024166,0.072
951024157,0.105
951024185,0.055
951024175,0.079
951024204,0.086
951028191,
951024297,
951024280,0.121
951024273,0.137
951024263,0.077
951028673,0.052
951028218,
951028207,
951024338,0.092
951024328,
951024319,0.114
951028241,0.06
951024370,0.099
951024354,0.087
951024346,0.064
951028231,0.13
951024389,0.082
951024406,0.089
951028248,0.125
951024430,0.09
951024414,
951024539,0.104
951024493,0.093
951024484,
951024474,0.104
951024454,
951024437,0.102
951024529,0.102
951028266,0.114
951024599,0.064
951024557,
951024580,0.094
951024567,0.039
951024620,0.067
951024610,0.096
951028680,
951024669,0.061
951024659,0.06
951024650,0.065
951024629,0.092
951024813,0.093
951024789,0.1
951024759,0.117
951024747,0.092
951024736,0.113
951024723,0.048
951024638,0.095
951024698,0.112
951024689,0.073
951024779,
951024771,
951024805,0.074
951024972,0.084
951024962,0.101
951024983,
951024999,0.095
951025025,0.054
951025107,0.134
951025100,0.056
951025079,0.087
951025089,0.164
951025070,0.122
951025138,0.103
951025127,0.105
951028736,
951028642,0.182
951028565,
951028275,0.116
951025266,0.076
951025180,0.096
951025211,
951025198,0.104
951028303,0.149
